Open Time,Equity,DrawdownPct,DrawdownDuration
2022-08-12,121.55960494999991,1.2321951038077827e-07,
2022-08-13,121.9717058499999,1.2024712470197374e-07,
2022-08-14,123.09905484999987,1.121158247639863e-07,
2022-08-15,123.9224170499999,1.061771092412852e-07,
2022-08-16,124.86629434999992,9.936914699449362e-08,
2022-08-17,125.56878614999992,9.430224089019334e-08,
2022-08-18,126.14355874999993,9.015654296813281e-08,
2022-08-19,127.82276324999991,7.804484069428641e-08,
2022-08-20,128.4637012499999,7.342190749467048e-08,
2022-08-21,129.13012664999988,6.861513974688926e-08,
2022-08-22,129.3655106499999,6.691737099506234e-08,
2022-08-23,129.90482194999987,6.302744698728313e-08,
2022-08-24,129.59359714999988,6.52722373733483e-08,
2022-08-25,128.98449674999986,6.966553354405359e-08,
2022-08-26,130.22360374999988,6.072814975938678e-08,
2022-08-27,131.43288344999988,5.200590318834297e-08,
2022-08-28,133.56012084999986,3.666264627437488e-08,
2022-08-29,133.39828844999988,3.7829904846551135e-08,
2022-08-30,132.6585533499999,4.3165438006874225e-08,
2022-08-31,132.5547777499999,4.3913946702801356e-08,
2022-09-01,132.63928004999988,4.330445173119113e-08,
2022-09-02,132.8553244499999,4.174617490979637e-08,
2022-09-03,133.2789108499999,3.869094705395715e-08,
2022-09-04,134.1615808499999,3.2324458489844665e-08,
2022-09-05,134.2996861499999,3.132833784102551e-08,
2022-09-06,134.3774249499999,3.076762638466257e-08,
2022-09-07,131.96011414999987,4.820311367221697e-08,
2022-09-08,132.78447474999987,4.225719692801477e-08,
2022-09-09,128.5155557499999,7.304789333167894e-08,
2022-09-10,130.86790634999986,5.608094850101419e-08,
2022-09-11,132.49645394999988,4.4334622386483556e-08,
2022-09-12,132.50370594999987,4.42823154370382e-08,
2022-09-13,133.87377064999987,3.4400364940653236e-08,
2022-09-14,135.20736504999988,2.4781466035326715e-08,
2022-09-15,135.83747894999988,2.0236604492011367e-08,
2022-09-16,136.9293092499999,1.2361492480838843e-08,
2022-09-17,136.5796742499999,1.4883326494811721e-08,
2022-09-18,138.90184764999992,7.671704033896942e-10,0 days 00:00:00.000240
2022-09-19,138.7957292499999,1.53056549782693e-09,
2022-09-20,140.98158444999999,8.194974042123881e-10,0 days 00:00:00.000300
2022-09-21,138.47349324999996,1.8646153461910677e-08,0 days 00:00:00.026820
2022-09-22,138.12919884999997,2.108614848082391e-08,
2022-09-23,138.88998234999994,1.5694518670779534e-08,
2022-09-24,139.81543764999992,9.135869089993864e-09,
2022-09-25,141.7829579499999,1.551793358368636e-10,0 days 00:00:00.000120
2022-09-26,141.59162514999989,1.9732916323149662e-09,0 days 00:00:00.000780
2022-09-27,139.94562314999985,1.3575347589271036e-08,
2022-09-28,141.12962334999983,5.229770504038611e-09,
2022-09-29,142.41681234999984,6.2682058070876455e-09,0 days 00:00:00.003660
2022-09-30,142.32245684999984,6.926583555892596e-09,
2022-10-01,142.62506404999982,4.815102538801242e-09,
2022-10-02,140.57980294999987,1.9086177343516475e-08,
2022-10-03,140.57980294999987,1.9086177343516475e-08,
2022-10-04,139.68222174999988,2.5349166674563772e-08,
2022-10-05,138.53667924999988,3.334233816229248e-08,
2022-10-06,138.32131884999993,3.484504330755378e-08,
2022-10-07,136.97863104999996,4.4213821715933245e-08,
2022-10-08,136.65060564999996,4.650266152286397e-08,
2022-10-09,137.96148224999996,3.7355849891648974e-08,
2022-10-10,138.86994475,3.10169348774344e-08,
2022-10-11,138.80862475,3.144480313690745e-08,
2022-10-12,139.75261474999996,2.4857990379894224e-08,
2022-10-13,140.79587145,1.7578531338590996e-08,
2022-10-14,141.45489575,1.2980103742512795e-08,
2022-10-15,142.22175794999998,7.62922320158399e-09,
2022-10-16,140.74133825,1.7959043820122257e-08,
2022-10-17,140.96136314999998,1.6423791520648324e-08,
2022-10-18,140.93640174999996,1.659796292919391e-08,
2022-10-19,140.52486474999998,1.946951576511702e-08,
2022-10-20,141.40543454999994,1.3325225685687503e-08,
2022-10-21,142.10264944999992,8.460318220884112e-09,
2022-10-22,142.33024154999995,6.872264801170314e-09,
2022-10-23,140.48873134999994,1.972164125381337e-08,
2022-10-24,140.48873134999994,1.972164125381337e-08,
2022-10-25,141.09034564999993,1.5523799384681515e-08,
2022-10-26,141.57129174999994,1.2167935544052044e-08,
2022-10-27,139.24375444999998,2.8408629174349276e-08,
2022-10-28,139.65218715,2.5558736994621188e-08,
2022-10-29,140.42310085,2.0179586586548614e-08,
2022-10-30,139.52340464999997,2.6457333604627874e-08,
2022-10-31,140.23284984999995,2.150708763405418e-08,
2022-11-01,139.46357404999995,2.687480938227371e-08,
2022-11-02,140.70675974999997,1.8200319792239127e-08,
2022-11-03,141.15371655,1.5081620704246456e-08,
2022-11-04,138.95641095000002,3.0413605743428106e-08,
2022-11-05,138.37933585000005,3.444022215931652e-08,
2022-11-06,136.06113965000003,5.061573705186861e-08,
2022-11-07,135.73973615000003,5.2858371692011795e-08,
2022-11-08,135.96442355000005,5.129058619358462e-08,
2022-11-09,139.88643985,2.392420837384679e-08,
2022-11-10,137.46601004999997,4.081307148054891e-08,
2022-11-11,141.15869134999997,1.5046908391506684e-08,
2022-11-12,143.79411104999994,6.690204184688353e-10,0 days 00:00:00.000240
2022-11-13,147.30413604999995,2.206864329015179e-10,0 days 00:00:00.001680
2022-11-14,148.30581654999995,0.0,0 days 00:00:00.000120
2022-11-15,147.44158574999997,9.104569733114687e-09,0 days 00:00:00.005340
2022-11-16,148.19562224999996,4.0369945418702315e-09,
2022-11-17,149.20438425,2.1454833408582895e-09,0 days 00:00:00.042240
2022-11-18,149.84334005000005,2.412689424265091e-09,0 days 00:00:00.000120
2022-11-19,150.17658355,3.938709479437308e-09,0 days 00:00:00.000420
2022-11-20,151.84630685000002,1.7239611057316973e-09,0 days 00:00:00.000240
2022-11-21,151.84630685000002,1.7239611057316973e-09,
2022-11-22,150.22659155000002,1.2372379281734625e-08,
2022-11-23,148.47837125000004,2.386562183996499e-08,
2022-11-24,149.04410195,2.014636508626122e-08,
2022-11-25,149.23170545,1.8913012212900205e-08,
2022-11-26,148.98945805000002,2.0505607909964473e-08,
2022-11-27,149.38442464999997,1.7908997553592876e-08,
2022-11-28,146.54911214999998,3.6549059272864114e-08,
2022-11-29,146.54911214999998,3.6549059272864114e-08,
2022-11-30,146.09948734999998,3.950500646475752e-08,
2022-12-01,145.70091194999995,4.212534198536888e-08,
2022-12-02,146.31411504999994,3.8093989663376627e-08,
2022-12-03,145.24052224999994,4.515206035342068e-08,
2022-12-04,147.52323655,3.0144919010283265e-08,
2022-12-05,147.64251275,2.9360767094175233e-08,
2022-12-06,147.88979355,2.7735080552042436e-08,
2022-12-07,146.09160215,3.955684576454122e-08,
2022-12-08,145.21835585000005,4.5297787875199004e-08,
2022-12-09,145.78030265000007,4.160340743743518e-08,
2022-12-10,145.23700675000006,4.5175172139854114e-08,
2022-12-11,144.82756585000004,4.786694020647608e-08,
2022-12-12,143.55842135000006,5.6210617247604234e-08,
2022-12-13,143.55842135000006,5.6210617247604234e-08,
2022-12-14,144.15423115000002,5.2293612880379814e-08,
2022-12-15,142.98101505000002,6.00066323496774e-08,
2022-12-16,140.43307935,7.675740627838346e-08,
2022-12-17,140.24845845000004,7.79711507847357e-08,
2022-12-18,141.03054915000007,7.282948865117256e-08,
2022-12-19,142.24104325000008,6.487139417840659e-08,
2022-12-20,142.24104325000008,6.487139417840659e-08,
2022-12-21,142.7307059500001,6.165222770218038e-08,
2022-12-22,142.58243875000008,6.26269737871159e-08,
2022-12-23,143.46761215000006,5.680761990345873e-08,
2022-12-24,143.46154945000012,5.6847477627143375e-08,
2022-12-25,144.02179865000014,5.316425764127841e-08,
2022-12-26,144.5707244500001,4.955548055187464e-08,
2022-12-27,143.4235093500001,5.7097562868825615e-08,
2022-12-28,143.4235093500001,5.7097562868825615e-08,
2022-12-29,143.4235093500001,5.7097562868825615e-08,
2022-12-30,143.66933875000012,5.548141819750219e-08,
2022-12-31,144.22029975000015,5.1859261188385245e-08,
2023-01-01,143.88676385000014,5.405201058076892e-08,
2023-01-02,143.40423475000014,5.7224278965768536e-08,
2023-01-03,143.45448015000014,5.689395299390154e-08,
2023-01-04,143.45448015000014,5.689395299390154e-08,
2023-01-05,143.45448015000014,5.689395299390154e-08,
2023-01-06,143.09093375000012,5.928399900604986e-08,
2023-01-07,143.2002141500001,5.8565562008115246e-08,
2023-01-08,144.11659375000013,5.254105067037662e-08,
2023-01-09,144.26691765000015,5.15527833192887e-08,
2023-01-10,144.26691765000015,5.15527833192887e-08,
2023-01-11,144.26691765000015,5.15527833192887e-08,
2023-01-12,144.21551175000016,5.1890738711766524e-08,
2023-01-13,145.39447355000013,4.41399455569863e-08,
2023-01-14,146.63153005000012,3.600722314623761e-08,
2023-01-15,147.50595905000014,3.0258505666552194e-08,
2023-01-16,147.6238168500001,2.948367867090451e-08,
2023-01-17,148.1365354500001,2.6112936874852722e-08,
2023-01-18,148.7109076500001,2.2336868713818125e-08,
2023-01-19,150.20472395000007,1.2516142416715725e-08,
2023-01-20,151.43015475000016,4.459850299110557e-09,
2023-01-21,152.20575515000021,5.062744857109558e-09,0 days 00:00:00.011160
2023-01-22,151.31930955000018,1.4891115632045038e-08,0 days 00:00:00.001020
2023-01-23,151.6646086500002,1.2643172443658645e-08,
2023-01-24,151.1961405500002,1.5692962247255913e-08,
2023-01-25,150.7835055500002,1.8379271124226106e-08,
2023-01-26,151.3885873500002,1.4440107915498878e-08,
2023-01-27,152.2613822500002,8.758096724871934e-09,
2023-01-28,152.21306045000023,9.07267808682899e-09,
2023-01-29,152.8277278500002,5.071111343813661e-09,
2023-01-30,152.6269739500002,6.378046004364535e-09,
2023-01-31,154.58919255000018,2.832927014119191e-10,0 days 00:00:00.000120
2023-02-01,154.94470195000017,5.703980726279312e-10,0 days 00:00:00.001620
2023-02-02,154.02872485000015,7.177994933597831e-09,0 days 00:00:00.071460
2023-02-03,154.83282105000015,1.9950369994350402e-09,
2023-02-04,153.89603075000014,8.033300478396565e-09,
2023-02-05,152.28960865000016,1.838780553489261e-08,
2023-02-06,152.19536275000016,1.89952857532637e-08,
2023-02-07,151.61127295000014,2.2760149787161123e-08,
2023-02-08,152.07485825000012,1.9772020868262908e-08,
2023-02-09,152.48683535000015,1.7116542606907537e-08,
2023-02-10,153.3015594500001,1.1865080483036805e-08,
2023-02-11,152.1749274500001,1.9127005440873424e-08,
2023-02-12,153.1166402500001,1.3057013033917042e-08,
2023-02-13,153.1166402500001,1.3057013033917042e-08,
2023-02-14,154.12394805000008,6.564215338624057e-09,
2023-02-15,150.5795378500001,2.9410398379928315e-08,
2023-02-16,151.1710707500001,2.559755840210809e-08,
2023-02-17,151.22288545000012,2.5263576708784095e-08,
2023-02-18,151.2749355500001,2.4928077699127192e-08,
2023-02-19,152.74268645000006,1.5467404744163084e-08,
2023-02-20,153.11286315000007,1.3081359064172182e-08,
2023-02-21,152.6103383500001,1.632048007888842e-08,
2023-02-22,152.09849335000004,1.9619676249460592e-08,
2023-02-23,150.6322468500001,2.9070652302591093e-08,
2023-02-24,152.35896325000002,1.794076701594427e-08,
2023-02-25,152.46370985,1.7265602500123433e-08,
2023-02-26,150.68513685000002,2.872973955466662e-08,
2023-02-27,150.60285845,2.926008093184296e-08,
2023-02-28,150.41590485000003,3.0465126602299164e-08,
2023-03-01,149.18499985,3.839916339534788e-08,
2023-03-02,149.34150104999998,3.7390404572403725e-08,
2023-03-03,151.15026204999998,2.573168491180322e-08,
2023-03-04,151.44406574999996,2.3837916208504728e-08,
2023-03-05,150.96228104999994,2.6943352888124995e-08,
2023-03-06,151.15841765,2.567911641100973e-08,
2023-03-07,151.37992845,2.4251325608910636e-08,
2023-03-08,152.10969144999999,1.9547496725117353e-08,
2023-03-09,151.84398604999998,2.1260152388805297e-08,
2023-03-10,150.84450285000003,2.7702515107970172e-08,
2023-03-11,149.04702125000006,3.9288531209316414e-08,
2023-03-12,146.73188305000008,5.4211203275635225e-08,
2023-03-13,146.77020645000007,5.396418237180045e-08,
2023-03-14,148.22363145000008,4.4595849782415596e-08,
2023-03-15,148.84555705000005,4.058710776500685e-08,
2023-03-16,151.53794995000004,2.323276739760005e-08,
2023-03-17,154.27173575000006,5.611621069074424e-09,
2023-03-18,153.4277391500001,1.1051764766279004e-08,
2023-03-19,155.67118185000007,6.367873246132527e-10,0 days 00:00:00.000120
2023-03-20,155.93392625000004,5.1910519944209364e-09,0 days 00:00:00.000360
2023-03-21,157.07570895000003,1.3458751463235608e-09,0 days 00:00:00.009060
2023-03-22,158.25511135000005,7.115991755162199e-10,0 days 00:00:00.001020
2023-03-23,160.09996685000007,1.0680250949696156e-09,0 days 00:00:00.000300
2023-03-24,160.67875595000007,1.4901557373067086e-09,0 days 00:00:00.047040
2023-03-25,161.60545075000005,1.907920828464138e-09,0 days 00:00:00.000240
2023-03-26,163.56477885000007,1.52068294912433e-10,0 days 00:00:00.000960
2023-03-27,164.45599635000002,5.88455397400045e-10,0 days 00:00:00.000120
2023-03-28,164.48582205000005,8.131780868766536e-09,0 days 00:00:00.000180
2023-03-29,161.39213985000004,2.6787036476993097e-08,
2023-03-30,159.67133475,3.7163686991528834e-08,
2023-03-31,159.52964505000003,3.801809200137507e-08,
2023-04-01,159.38435575000003,3.889420300871782e-08,
2023-04-02,157.24879885000004,5.177185406008033e-08,
2023-04-03,157.24879885000004,5.177185406008033e-08,
2023-04-04,157.72349835000003,4.89093620725074e-08,
2023-04-05,159.07498575000002,4.075973930314303e-08,
2023-04-06,160.10160875,3.456908582287166e-08,
2023-04-07,160.52597434999998,3.201011297836342e-08,
2023-04-08,160.90182095,2.9743715223454203e-08,
2023-04-09,160.46276314999994,3.239128370537081e-08,
2023-04-10,160.46276314999994,3.239128370537081e-08,
2023-04-11,160.61264414999994,3.148748422466896e-08,
2023-04-12,162.12303855,2.237963416779032e-08,
2023-04-13,163.08100265,1.660300166526485e-08,
2023-04-14,163.11983384999996,1.6368845111765616e-08,
2023-04-15,162.89652294999996,1.7715435242970147e-08,
2023-04-16,163.53878314999994,1.3842533172424454e-08,
2023-04-17,162.49056834999996,2.016338766301351e-08,
2023-04-18,163.01817014999995,1.6981888788190515e-08,
2023-04-19,164.98381944999988,5.128799893788117e-09,
2023-04-20,165.1873260499999,3.901631944552175e-09,
2023-04-21,165.9528448499999,8.328720572248205e-11,0 days 00:00:00.000120
2023-04-22,163.30528094999988,1.81809376558405e-08,0 days 00:00:00.000300
2023-04-23,164.3564634499999,1.1861050077810464e-08,
2023-04-24,164.2699437499999,1.2381221196797631e-08,
